Auction_key,Auction_class,Bid_class,Claim_price,Appraisal_company,Appraisal_date,Auction_count,Auction_miscarriage_count,Total_land_gross_area,Total_land_real_area,Total_land_auction_area,Total_building_area,Total_building_auction_area,Total_appraisal_price,Minimum_sales_price,First_auction_date,Final_auction_date,Final_result,Creditor,addr_do,addr_si,addr_dong,addr_li,addr_san,addr_bunji1,addr_bunji2,addr_etc,Apartment_usage,Preserve_regist_date,Total_floor,Current_floor,Specific,Share_auction_YorN,road_name,road_bunji1,road_bunji2,Close_date,Close_result,point.y,point.x,Hammer_price
2442,임의,일반,351485395,혜림감정,2015-08-28 00:00:00,2,1,170512.4,66.81,66.81,149.55,149.55,485000000,388000000,2016-04-12 00:00:00,2016-05-10 00:00:00,낙찰,부산은행,부산,남구,용호동,,N,944,,오륙도SK뷰 105동 30층 3004호,아파트,2008-12-02 00:00:00,45,30,,N,오륙도로,85.0,,2016-06-29 00:00:00,배당,35.1028699,129.1190348,460800000
1881,임의,일반,1529718,금정감정,2016-01-26 00:00:00,1,0,5490.0,37.57,37.57,58.41,58.41,116000000,116000000,2016-10-20 00:00:00,2016-10-20 00:00:00,낙찰,국민은행,부산,동래구,명장동,,N,497,76,아림파크맨션 1동 1층 102호,아파트,1988-08-08 00:00:00,6,1,,N,명서로,140.0,,2016-12-22 00:00:00,배당,35.20988,129.1016515,120898802
1847,임의,일반,123565563,가람감정,2015-11-10 00:00:00,3,1,63050.0,28.0,28.0,59.99,59.99,132000000,105600000,2016-03-18 00:00:00,2016-06-10 00:00:00,낙찰,부산은행,부산,사하구,장림동,,N,875,,동원로얄듀크 118동 3층 312호,아파트,2005-02-01 00:00:00,23,3,,N,하신중앙로,2.0,,2016-08-12 00:00:00,배당,35.0774407,128.9648869,119999999
2010,임의,일반,60520000,극동감정,2016-04-26 00:00:00,2,1,8813.0,47.61,23.8,84.93,42.46,90000000,72000000,2016-09-08 00:00:00,2016-10-06 00:00:00,낙찰,Private,부산,사상구,엄궁동,,N,183,,엄궁한신1차 101동 2층 201호,아파트,1998-07-28 00:00:00,22,2,,Y,낙동대로,712.0,17.0,2016-12-06 00:00:00,배당,35.1251937,128.9687658,85971000
2123,강제,일반,84844532,중앙감정,2016-09-01 00:00:00,1,0,47639.5,46.82,46.82,57.33,57.33,150000000,150000000,2017-01-25 00:00:00,2017-01-25 00:00:00,낙찰,희망모아유동화전문,부산,금정구,부곡동,,N,962,,",963-1 부곡뉴그린 105동 13층 1301호",아파트,1990-12-29 00:00:00,15,13,,N,동현로,103.0,,2017-03-29 00:00:00,배당,35.2195506,129.0954445,156100000
2450,임의,일반,78244250,명장감정,2015-10-12 00:00:00,2,1,22174.7,53.31,53.31,74.1,74.1,107000000,85600000,2016-03-08 00:00:00,2016-04-12 00:00:00,낙찰,해운대중앙(새),부산,해운대구,재송동,,N,1160,12,", 1161, 1183-2, 1185, 1186 삼창글로리아타운 4동 4층 408호",아파트,1989-04-19 00:00:00,5,4,,N,재송2로74번길,31.0,,2016-06-01 00:00:00,배당,35.1907949,129.1326476,103170000
2178,임의,개별,280000000,삼창감정,2016-10-28 00:00:00,2,1,17756.0,47.56,47.56,134.85,134.85,353000000,282400000,2017-03-02 00:00:00,2017-04-05 00:00:00,낙찰,농협은행,부산,부산진구,연지동,,N,50,6,화인연지 101동 12층 1206호,아파트,1996-10-07 00:00:00,25,12,,N,동평로291번길,30.0,,2017-06-07 00:00:00,배당,35.1734977,129.058978,342071000
2672,임의,일반,409896410,부일감정,2017-05-10 00:00:00,2,1,170512.4,76.7,76.7,171.68,171.68,670000000,536000000,2017-09-21 00:00:00,2017-11-02 00:00:00,낙찰,한국주택금융공사,부산,남구,용호동,,N,944,,오륙도에스케이뷰 101동 3층 304호,아파트,2008-12-02 00:00:00,26,3,,N,오륙도로,85.0,,2018-01-15 00:00:00,배당,35.1028699,129.1190348,601000000
2296,임의,일반,82758257,한라감정,2016-09-21 00:00:00,2,1,9929.0,22.4,22.4,56.94,56.94,122000000,97600000,2017-06-21 00:00:00,2017-08-24 00:00:00,낙찰,삼성생명보험,부산,사하구,괴정동,,N,352,34,벽산하이츠 2동 19층 1912호,아파트,1995-11-24 00:00:00,23,19,,N,오작로,104.0,,2017-10-26 00:00:00,배당,35.1004268,129.0039973,105160000
2285,강제,일반,29981811,드림감정,2016-07-15 00:00:00,2,1,500.2,14.01,14.01,64.35,64.35,228000000,182400000,2016-12-15 00:00:00,2017-01-19 00:00:00,낙찰,신용보증기금,부산,사하구,괴정동,,N,553,8,가람그린 10층 1002호,주상복합,2015-01-22 00:00:00,11,10,,N,장평로,439.0,,2017-04-13 00:00:00,배당,35.0974182,128.9860548,189888000
2755,임의,일반,190536827,부경감정,2017-05-02 00:00:00,2,1,41884.5,29.41,29.41,59.94,59.94,167000000,133600000,2017-09-20 00:00:00,2017-10-25 00:00:00,낙찰,대구은행,부산,사상구,엄궁동,,N,680,1,코오롱 111동 1층 103호,아파트,1999-08-06 00:00:00,25,1,,N,엄궁로,142.0,,2017-12-28 00:00:00,배당,35.12647,128.9783158,141950000
1825,임의,일반,131042655,대한감정,2015-09-30 00:00:00,2,1,3780.6,22.7,22.7,84.44,84.44,178000000,142400000,2016-02-05 00:00:00,2016-04-29 00:00:00,낙찰,송도신협,부산,사하구,하단동,,N,492,2,대우에덴프라자 11층 1108호,주상복합,1997-05-28 00:00:00,11,11,,N,낙동대로,542.0,,2016-07-05 00:00:00,배당,35.1126055,128.9647544,181120000
2162,임의,일반,78323929,하나감정,2016-10-17 00:00:00,2,1,509.0,43.99,43.99,92.18,92.18,196000000,156800000,2017-05-19 00:00:00,2017-06-23 00:00:00,낙찰,한국주택금융공사,부산,금정구,장전동,,N,505,83,금강스위트 2층 202호,아파트,2001-04-07 00:00:00,6,2,,N,금샘로17번길,7.0,,2017-08-23 00:00:00,배당,35.2273827,129.0773349,209119900
2078,임의,일반,257501127,미래새한감정,2016-07-13 00:00:00,1,0,67905.6,52.69,52.69,84.98,84.98,270000000,270000000,2016-12-30 00:00:00,2016-12-30 00:00:00,낙찰,페퍼저축은행,부산,강서구,명지동,,N,3234,,명지두산위브포세이돈 107동 5층 502호,아파트,2013-04-12 00:00:00,15,5,,N,명지오션시티11로,22.0,,2017-02-24 00:00:00,배당,35.0825148,128.8977608,292190000
1955,임의,일반,300585320,부경감정,2016-02-29 00:00:00,2,1,14494.4,17.05,17.05,110.94,110.94,354000000,283200000,2016-07-08 00:00:00,2016-08-05 00:00:00,낙찰,서동(새),부산,부산진구,양정동,,N,525,,대원칸타빌맴버스 104동 2층 201호,아파트,2006-10-27 00:00:00,37,2,,N,거제대로,26.0,,2016-10-07 00:00:00,배당,35.1711156,129.0682244,371900000
1977,임의,일반,163076419,중앙감정,2016-03-24 00:00:00,2,1,671.5,14.04,14.04,116.5,116.5,274000000,219200000,2016-07-26 00:00:00,2016-08-23 00:00:00,낙찰,부산은행,부산,중구,부평동4가,,N,2,2,대근하버빌타운 12층 1202호,주상복합,2004-09-01 00:00:00,15,12,,N,대청로,32.0,,2016-11-03 00:00:00,배당,35.103013,129.0234048,246100000
2505,임의,일반,54743694,명신감정,2016-03-18 00:00:00,2,1,147457.6,67.8,67.8,116.54,116.54,826000000,660800000,2017-08-22 00:00:00,2017-09-26 00:00:00,낙찰,국민은행,부산,해운대구,중동,,N,1818,,",1817,1819 해운대힐스테이트위브 T-204동 38층 3802호",아파트,2015-06-17 00:00:00,40,38,2016.11.07.소유권대지권 등기됨,N,좌동순환로433번길,30.0,,2017-12-06 00:00:00,배당,35.1612288,129.1802663,710000000
2580,강제,일반,459571020,한신감정,2016-09-21 00:00:00,1,0,331281.0,62.76,62.76,166.58,166.58,590000000,590000000,2016-12-29 00:00:00,2016-12-29 00:00:00,낙찰,우리저축은행,부산,남구,용호동,,N,176,30,",-60,-8 엘지메트로시티 202동 25층 2504호",아파트,2003-09-29 00:00:00,25,25,,N,분포로,113.0,,2017-03-30 00:00:00,배당,35.1278077,129.1122058,623100000
2007,임의,일반,237242499,명장감정,2016-04-22 00:00:00,2,1,16099.0,52.9,52.9,146.05,146.05,295000000,236000000,2016-08-19 00:00:00,2016-09-23 00:00:00,낙찰,국제저축은행,부산,사하구,감천동,,N,789,,감천유림2차 202동 22층 2205호,아파트,1999-10-07 00:00:00,22,22,,N,사하로,80.0,,2016-11-22 00:00:00,배당,35.0890918,128.9953971,267850000
2226,강제,일반,197720000,프라임감정,2016-12-20 00:00:00,2,1,15454.0,65.07,65.07,134.64,134.64,329000000,263200000,2017-09-28 00:00:00,2017-11-02 00:00:00,낙찰,Private,부산,부산진구,초읍동,,N,508,,",511-2 초읍대우 102동 18층 1803호",아파트,2001-02-10 00:00:00,22,18,,N,성지로94번길,85.0,,2017-12-13 00:00:00,배당,35.1811294,129.0579781,293200000
2673,임의,일반,275203298,희감정,2017-05-08 00:00:00,2,1,15324.0,42.4,42.4,111.24,111.24,240000000,192000000,2017-11-02 00:00:00,2017-12-07 00:00:00,낙찰,부산은행,부산,남구,용호동,,N,467,,대광타워맨션 101동 3층 310호,아파트,1995-05-04 00:00:00,25,3,,N,이기대공원로26번길,45.0,3.0,2018-02-07 00:00:00,배당,35.1220878,129.1160179,230111199
2561,임의,일반,200000000,연산감정,2016-08-03 00:00:00,1,0,35184.0,32.61,32.61,84.85,84.85,316000000,316000000,2017-01-24 00:00:00,2017-01-24 00:00:00,낙찰,Private,부산,남구,문현동,,N,395,,삼성 104동 3층 303호,아파트,2001-06-12 00:00:00,22,3,,N,전포대로20번길,15.0,,2017-03-29 00:00:00,배당,35.1394383,129.0690637,334440000
2698,임의,일반,120149422,평진감정,2017-07-18 00:00:00,2,1,2148.1,23.68,23.68,83.48,83.48,155000000,124000000,2017-12-07 00:00:00,2018-01-11 00:00:00,낙찰,고려저축은행,부산,기장군,기장읍,동부리,N,374,11,동산그린타워 1층 107호,아파트,1993-01-26 00:00:00,15,1,,N,차성동로122번길,30.0,,2018-03-14 00:00:00,배당,35.2483006,129.2185525,125809410
2584,강제,일반,42013900,희감정,2016-09-27 00:00:00,2,1,21631.5,27.48,27.48,70.58,70.58,200000000,160000000,2017-02-23 00:00:00,2017-03-30 00:00:00,낙찰,Private,부산,해운대구,재송동,,N,1023,,센텀삼익 103동 10층 1011호,아파트,1982-10-19 00:00:00,13,10,,N,해운대로61번가길,6.0,,2017-06-12 00:00:00,배당,35.1911664,129.1213348,208783733
2469,강제,일반,47125741,평진감정,2016-01-08 00:00:00,1,0,36942.0,25.52,25.52,59.97,59.97,185000000,185000000,2016-07-26 00:00:00,2016-07-26 00:00:00,낙찰,국민은행,부산,해운대구,반여동,,N,1190,1,우방신세계 106동 5층 503호,아파트,2002-12-27 00:00:00,23,5,,N,삼어로,61.0,,2016-09-21 00:00:00,배당,35.2036766,129.1156347,196300000
2073,임의,일반,112901720,한마음감정,2016-07-07 00:00:00,1,0,72380.5,39.77,39.77,84.96,84.96,209000000,209000000,2017-02-23 00:00:00,2017-02-23 00:00:00,낙찰,하나은행,부산,사하구,하단동,,N,1161,2,가락타운 112동 4층 402호,아파트,1992-10-30 00:00:00,15,4,,N,하신번영로,365.0,,2017-04-19 00:00:00,배당,35.1125119,128.9591079,231490000
2572,임의,일반,186545842,오상호감정,2016-08-31 00:00:00,1,0,7624.8,41.15,41.15,84.98,84.98,138000000,138000000,2017-03-30 00:00:00,2017-03-30 00:00:00,낙찰,페르노리카코리아임페리얼,부산,해운대구,재송동,,N,1123,3,한보미도 4층 410호,아파트,1992-10-10 00:00:00,15,4,,N,재반로64번길,74.0,1.0,2017-06-12 00:00:00,배당,35.1868334,129.1300094,150000000
2356,임의,일반,237164356,삼보감정,2017-02-16 00:00:00,2,1,81947.0,54.85,54.85,126.28,126.28,416000000,332800000,2017-11-16 00:00:00,2017-12-21 00:00:00,낙찰,하나은행,부산,사상구,엄궁동,,N,725,,",726 엄궁롯데캐슬리버 202동 24층 2404호",아파트,2010-11-30 00:00:00,29,24,,N,엄궁북로,62.0,,2018-03-06 00:00:00,배당,35.1283859,128.9775664,397500000
1901,임의,일반,152697865,대일감정,2016-01-14 00:00:00,2,1,19022.2,52.05,52.05,118.11,118.11,280000000,224000000,2016-06-03 00:00:00,2016-07-01 00:00:00,낙찰,우리은행,부산,영도구,동삼동,,N,510,27,영도벽산비치타운 106동 2층 206호,아파트,1995-08-09 00:00:00,15,2,,N,와치로,266.0,,2016-09-02 00:00:00,배당,35.074948,129.0695731,265010000
2499,임의,일반,84087424,삼일감정,2016-02-16 00:00:00,1,0,44206.1,26.39,26.39,59.95,59.95,240000000,240000000,2016-07-25 00:00:00,2016-07-25 00:00:00,낙찰,부산은행,부산,해운대구,좌동,,N,1438,,대우2차 208동 26층 2606호,아파트,1998-07-30 00:00:00,27,26,,N,좌동순환로,275.0,,2016-09-27 00:00:00,배당,35.1720186,129.1835826,259790000
2327,임의,일반,133235800,제일감정,2017-01-10 00:00:00,2,1,19722.0,37.43,37.43,83.33,83.33,188000000,150400000,2017-10-13 00:00:00,2017-11-17 00:00:00,낙찰,광남(새),부산,사상구,모라동,,N,334,,삼정그린코아 3동 14층 1407호,아파트,1993-05-10 00:00:00,20,14,,N,백양대로934번길,20.0,,2018-01-31 00:00:00,배당,35.1887754,128.9933653,175999000
2714,임의,일반,49601851,미래새한감정,2017-04-14 00:00:00,2,1,21093.2,32.83,32.83,39.78,39.78,89600000,71680000,2017-09-20 00:00:00,2017-10-25 00:00:00,낙찰,부산장우신협,부산,사하구,다대동,,N,113,6,신다대 102동 9층 906호,아파트,1992-08-08 00:00:00,15,9,,N,다대로,400.0,,2017-12-28 00:00:00,배당,35.0668535,128.9785733,78689000
1796,강제,개별,1087000000,대한감정,2012-06-11 00:00:00,6,5,532.0,18.22,18.22,107.28,107.28,249565981,127778000,2013-07-04 00:00:00,2016-04-29 00:00:00,낙찰,Private,부산,동래구,낙민동,,N,236,,",237-2 삼주 14층 1402호",주상복합,1111-11-11 00:00:00,15,14,"**1차감정: 240,000,000",N,0,,,2017-06-29 00:00:00,배당,35.2011116,129.0886871,145990000
2633,강제,일반,800000000,한라감정,2016-11-02 00:00:00,1,0,42478.1,26.76,26.76,168.9,168.9,1589000000,1589000000,2017-02-13 00:00:00,2017-02-13 00:00:00,낙찰,Private,부산,해운대구,우동,,N,1407,,해운대두산위브더제니스 103동 58층 5801호,아파트,2011-12-16 00:00:00,70,58,,N,마린시티2로,33.0,,2017-04-25 00:00:00,배당,35.1566334,129.1450681,1601900000
2514,강제,일반,500000000,문일감정,2016-03-23 00:00:00,1,0,58904.7,60.5,60.5,134.97,134.97,400000000,400000000,2016-09-21 00:00:00,2016-09-21 00:00:00,낙찰,우리이에이제12차유동화전문,부산,해운대구,좌동,,N,1394,,두산1차 106동 25층 2502호,아파트,1997-01-14 00:00:00,27,25,,N,양운로,182.0,,2016-11-18 00:00:00,배당,35.1795676,129.1705789,452990000
2053,임의,일반,119216871,대화감정,2010-06-27 00:00:00,1,0,9480.0,39.49,39.49,72.04,72.04,196000000,196000000,2016-11-28 00:00:00,2016-11-28 00:00:00,낙찰,흥국생명보험,부산,사상구,주례동,,N,286,,주례2차동일 103동 11층 1105호,아파트,1999-02-04 00:00:00,15,11,,N,양지로42번길,13.0,,2017-02-03 00:00:00,배당,35.1544341,129.0017468,204888800
2520,임의,일반,103200000,내외감정,2016-03-31 00:00:00,2,1,0.0,0.0,0.0,134.32,134.32,770000000,616000000,2016-12-01 00:00:00,2016-12-29 00:00:00,낙찰,장산(새),부산,해운대구,중동,,N,1818,,",1817,1819 해운대힐스테이트위브 T-201동 39층 3906호",아파트,2015-06-17 00:00:00,47,39,,N,0,,,2017-02-22 00:00:00,배당,35.1612288,129.1802663,666666668
2032,임의,일반,68977721,명신감정,2016-05-16 00:00:00,1,0,34761.1,34.9,34.9,45.5,45.5,87000000,87000000,2016-12-01 00:00:00,2016-12-01 00:00:00,낙찰,국민은행,부산,사하구,다대동,,N,94,2,국제그린 3동 13층 1306호,아파트,1995-05-16 00:00:00,25,13,,N,다대로381번길,75.0,,2017-01-17 00:00:00,배당,35.0664528,128.9842689,87290000
2174,임의,일반,236363213,미르감정,2016-10-30 00:00:00,3,1,6348.5,17.62,17.62,84.94,84.94,309000000,247200000,2017-09-28 00:00:00,2018-01-11 00:00:00,낙찰,부산은행,부산,부산진구,양정동,,N,273,1,양정롯데갤러리움 A동 10층 A1007호,주상복합,2006-04-27 00:00:00,30,10,,N,중앙대로969번길,11.0,,2018-04-19 00:00:00,배당,35.1759374,129.0726995,300791100
2748,강제,일반,15772930,극동감정,2017-03-20 00:00:00,2,1,8057.0,26.47,26.47,68.13,68.13,170000000,136000000,2017-08-24 00:00:00,2017-09-21 00:00:00,낙찰,신한카드,부산,사하구,신평동,,N,414,10,원우 202동 14층 1404호,아파트,2001-07-10 00:00:00,23,14,,N,비봉로,29.0,,2017-11-23 00:00:00,배당,35.0978498,128.9644645,158110000
1987,강제,일반,217020382,제일감정,2016-03-30 00:00:00,1,0,0.0,0.0,0.0,36.36,36.36,42000000,42000000,2016-11-18 00:00:00,2016-11-18 00:00:00,낙찰,케이알앤씨,부산,영도구,영선동4가,,N,1278,,영선 3동 A3층 304호,아파트,1970-03-28 00:00:00,5,3,2016.5.2자 및 2016.10.4자 사실조회에 따른 회신서(부산도시공사)에 따르면 본건 부동산의 대지지분에 대한 분양대금은 완납(10.4.26)되었고 그 대지권 지분은 20.38㎡임. 최초 수분양자가 대지권에 대한 소유권이전등기신청을 하지 않아 대지권등기가 경료되지 않은 것이라고 함,N,절영로,227.0,,2018-07-17 00:00:00,배당,35.0775357,129.0467541,42148800
2417,임의,일반,80000000,부경감정,2017-03-28 00:00:00,2,1,5175.9,31.9,31.9,48.76,48.76,140000000,112000000,2017-12-20 00:00:00,2018-01-24 00:00:00,낙찰,로얄앤컴퍼니,부산,동래구,사직동,,N,146,8,신사직 가동 5층 503호,아파트,1976-12-31 00:00:00,5,5,,N,여고로135번길,27.0,,2018-03-21 00:00:00,배당,35.2002394,129.0764992,116300000
1865,임의,개별,1046685025,대일감정,2015-12-02 00:00:00,3,2,331.0,8.67,8.67,49.79,49.79,182000000,116480000,2016-05-06 00:00:00,2016-08-26 00:00:00,낙찰,부산은행,부산,동래구,온천동,,N,189,122,아이너스 14층 1401호,아파트,2014-12-19 00:00:00,14,14,,N,차밭골로,24.0,,2016-12-22 00:00:00,배당,35.2166453,129.0791494,142010000
2180,강제,일반,200000000,삼보감정,2016-10-28 00:00:00,1,0,70355.0,45.31,45.31,141.51,141.51,450000000,450000000,2017-04-28 00:00:00,2017-04-28 00:00:00,낙찰,Private,부산,연제구,연산동,,N,243,18,연산LG 114동 21층 2102호,아파트,1999-05-24 00:00:00,25,21,,N,고분로,200.0,,2017-07-19 00:00:00,배당,35.1837464,129.1036049,453799999
1967,강제,일반,50595890,혜림감정,2016-03-14 00:00:00,1,0,6904.9,18.41,18.41,124.26,124.26,330000000,330000000,2016-07-01 00:00:00,2016-07-01 00:00:00,낙찰,Private,부산,연제구,연산동,,N,587,4,SK VIEW 101동 7층 701호,주상복합,2006-05-30 00:00:00,35,7,,N,중앙대로1124번길,15.0,,2016-09-02 00:00:00,배당,35.1885896,129.0818862,351101000
2452,임의,일반,33000000,내외감정,2015-12-04 00:00:00,2,1,10241.0,34.54,34.54,84.98,84.98,195000000,156000000,2016-03-08 00:00:00,2016-04-12 00:00:00,낙찰,대부에프앤디,부산,남구,우암동,,N,25,,우암자유 101동 13층 1302호,아파트,1992-01-11 00:00:00,19,13,,N,우암로154번길,57.0,,2016-06-01 00:00:00,배당,35.1264263,129.0811788,191109900
2433,임의,일반,9600000,명신감정,2015-05-06 00:00:00,2,1,13720.3,45.05,45.05,63.43,63.43,92000000,73600000,2016-06-28 00:00:00,2016-08-23 00:00:00,낙찰,Private,부산,남구,용호동,,N,481,8,동방파크 3동 5층 508호,아파트,1989-05-30 00:00:00,6,5,"신청채권자의 매수신청(매수신청금액 8,600만원) 있음",N,용호로198번길,39.0,,2016-10-19 00:00:00,배당,35.1150505,129.1079949,86000000
2578,임의,일반,18117025,삼보감정,2016-09-08 00:00:00,2,1,22174.7,38.18,38.18,53.65,53.65,77000000,61600000,2017-02-28 00:00:00,2017-04-04 00:00:00,낙찰,하나은행,부산,해운대구,재송동,,N,1160,12,", 1161, 1183-2, 1185, 1186 센텀글로리아 8동 4층 411호",아파트,1990-04-03 00:00:00,4,4,,N,재송2로74번길,31.0,,2017-06-07 00:00:00,배당,35.1907949,129.1326476,77399000
2250,강제,일반,102143491,대한감정,2016-01-29 00:00:00,2,1,1212.5,12.65,12.65,84.72,84.72,263000000,210400000,2016-07-01 00:00:00,2016-07-29 00:00:00,낙찰,신용보증기금,부산,부산진구,전포동,,N,595,20,",-13 청아리치타운 6층 603호",주상복합,2004-05-19 00:00:00,15,6,,N,동성로,140.0,,2016-10-10 00:00:00,배당,35.1613604,129.0639485,247850000
2631,임의,일반,122530689,미르감정,2016-06-26 00:00:00,1,0,2342.4,110.36,110.36,129.15,129.15,175000000,175000000,2016-11-03 00:00:00,2016-11-03 00:00:00,낙찰,현대캐피탈,부산,해운대구,재송동,,N,1123,26,유원임페리얼빌리지 2층 105호,아파트,1991-06-13 00:00:00,6,2,,N,재반로84번길,116.0,,2016-12-28 00:00:00,배당,35.1889541,129.1311067,175000000
2495,강제,일반,22185958,세중감정,2016-02-05 00:00:00,1,0,7858.0,25.83,25.83,52.29,52.29,139000000,139000000,2016-09-19 00:00:00,2016-09-19 00:00:00,낙찰,하나캐피탈,부산,남구,감만동,,N,233,1,감만현대3차 301동 23층 2304호,주상복합,1997-05-13 00:00:00,24,23,,N,우암로2번길,30.0,,2016-11-22 00:00:00,배당,35.1121835,129.0845546,143100010
1803,임의,일반,102940283,가람감정,2015-02-10 00:00:00,1,0,2304.6,4.04,4.04,37.65,37.65,132000000,132000000,2016-05-26 00:00:00,2016-05-26 00:00:00,낙찰,한국양계축협,부산,부산진구,부전동,,N,505,6,한솔폴라리스 10층 1024호,주상복합,2005-06-21 00:00:00,20,10,,N,가야대로,754.0,,2016-08-04 00:00:00,배당,35.1571338,129.053859,134100000
1999,임의,일반,100460460,알비감정,2016-04-20 00:00:00,1,0,6037.0,33.84,33.84,48.0,48.0,81000000,81000000,2016-07-20 00:00:00,2016-07-20 00:00:00,낙찰,부산은행,부산,부산진구,범천동,,N,1127,,로얄 2동 2층 2202호,주상복합,1981-12-22 00:00:00,5,2,,N,엄광로,394.0,,2016-09-21 00:00:00,배당,35.1511407,129.0473992,82611100
